@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string

@data

win-for-x-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42,8,2,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20160421.124,862,96,95,1,0,98.958333,1.041667,0,0.977077,0.016948,0.074938,3.747512,15.777283,89.126448,2.915536,86.210913,0.928401,0.03037,0.89803,85.979836,0.895623,9229.634216,0.984127,62,0,0,1,33,0.015873,1,1,0.984127,0.992,0.977334,1,1,0.989583,0.005456,0.994544,0.010417,0.98989,0.989583,0.989619,0.977334,1,1,0.988537,0.989583,4.638,0.001,4.64,0,4640,0,35365,96701,13207,100,52.604167,?
win-for-x-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42,8,3,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20160421.1241,862,96,96,0,0,100,0,0,1,0.007929,0.043606,1.753215,9.180756,89.126448,1.267291,87.859157,0.928401,0.013201,0.9152,87.859157,0.9152,9431.372733,1,63,0,0,1,33,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,4.725,0.001,4.7,0,4700,0,35365,96701,13207,100,51.041667,?
win-for-x-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42,8,4,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20160421.1241,862,96,94,2,0,97.916667,2.083333,0,0.953148,0.028452,0.146077,6.291076,30.754928,89.126448,13.96817,75.158278,0.928401,0.145502,0.782899,83.674547,0.87161,8982.169549,1,63,0.060606,2,0.939394,31,0,0,0.969231,1,0.984375,0.954196,0.993266,0.9963,0.979167,0.039773,0.960227,0.020833,0.979808,0.979167,0.979004,0.954196,0.993266,0.994075,0.976563,0.979167,4.868,0,4.63,0,4630,0,35365,96701,13207,97.916667,51.5625,?
win-for-x-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42,8,5,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20160421.1241,862,96,93,3,0,96.875,3.125,0,0.931232,0.032722,0.143178,7.235271,30.144535,89.126448,8.392678,80.73377,0.928401,0.087424,0.840977,82.520036,0.859584,8858.236816,0.968254,61,0.030303,1,0.969697,32,0.031746,2,0.983871,0.968254,0.976,0.931477,0.998076,0.998984,0.96875,0.030799,0.969201,0.03125,0.969195,0.96875,0.968858,0.931477,0.998076,0.998207,0.965612,0.96875,5.007,0.001,4.64,0,4640,0,35365,96701,13207,100,52.604167,?
win-for-x-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42,8,6,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20160421.1241,862,96,93,3,0,96.875,3.125,0,0.929204,0.032848,0.164318,7.263233,34.595238,89.126448,16.350623,72.775825,0.928401,0.170319,0.758082,82.503114,0.859407,8856.420247,1,63,0.090909,3,0.909091,30,0,0,0.954545,1,0.976744,0.931541,0.99519,0.997444,0.96875,0.059659,0.940341,0.03125,0.97017,0.96875,0.968369,0.931541,0.99519,0.995607,0.964563,0.96875,4.892,0.001,4.65,0,4650,0,35365,96701,13207,97.916667,52.604167,?
win-for-x-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42,8,7,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20160421.1241,862,96,92,4,0,95.833333,4.166667,0,0.910112,0.050515,0.19604,11.099738,40.984401,90.042506,19.368836,70.67367,0.937943,0.201759,0.736184,79.933322,0.832639,8590.321598,0.951613,59,0.029412,1,0.970588,33,0.048387,3,0.983333,0.951613,0.967213,0.911033,0.993833,0.996856,0.958333,0.036132,0.963868,0.041667,0.959722,0.958333,0.958587,0.911033,0.993833,0.993949,0.955035,0.958333,4.675,0,4.67,0,4670,0,35365,96701,13207,98.958333,55.729167,?
win-for-x-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42,8,8,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20160421.1241,862,96,94,2,0,97.916667,2.083333,0,0.953846,0.026272,0.136956,5.772704,28.632228,90.042506,13.292129,76.750377,0.937943,0.13846,0.799483,84.929555,0.884683,9127.259797,1,62,0.058824,2,0.941176,32,0,0,0.96875,1,0.984127,0.954864,0.992884,0.995735,0.979167,0.03799,0.96201,0.020833,0.979818,0.979167,0.979016,0.954864,0.992884,0.993901,0.976912,0.979167,4.665,0.001,4.66,0,4660,0,35365,96701,13207,98.958333,52.604167,?
win-for-x-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42,8,9,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20160421.1241,863,95,91,4,0,95.789474,4.210526,0,0.908434,0.036551,0.138116,8.06434,29.007679,88.511196,7.573669,80.937527,0.931697,0.079723,0.851974,81.274537,0.855521,8727.966872,0.951613,59,0.030303,1,0.969697,32,0.048387,3,0.983333,0.951613,0.967213,0.909387,0.998534,0.999219,0.957895,0.036585,0.963415,0.042105,0.959348,0.957895,0.958169,0.909387,0.998534,0.998613,0.954195,0.957895,4.677,0,4.66,0,4660,0,35365,96810,13098,100,55.263158,?
win-for-x-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42,8,10,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20160421.1241,863,95,92,3,0,96.842105,3.157895,0,0.928839,0.034905,0.171414,7.701172,36.001279,88.511196,18.158466,70.352731,0.931697,0.191142,0.740555,81.609716,0.85905,8763.961233,1,62,0.090909,3,0.909091,30,0,0,0.953846,1,0.976378,0.9312,0.991202,0.994913,0.968421,0.05933,0.94067,0.031579,0.969879,0.968421,0.968042,0.9312,0.991202,0.992443,0.964379,0.968421,4.641,0,4.64,0,4640,0,35365,96810,13098,97.894737,51.052632,?
win-for-x-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42,9,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20160421.1241,862,96,91,5,0,94.791667,5.208333,0,0.883721,0.053179,0.204382,11.758595,43.030351,89.126448,25.98135,63.145098,0.928401,0.270639,0.657761,78.35074,0.816154,8410.67744,0.968254,61,0.090909,3,0.909091,30,0.031746,2,0.953125,0.968254,0.96063,0.88396,0.981722,0.989363,0.947917,0.070572,0.929428,0.052083,0.947754,0.947917,0.947721,0.88396,0.981722,0.984648,0.941853,0.947917,4.663,0.001,4.66,0.01,4660,10,35365,96701,13207,96.875,53.125,?
win-for-x-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42,9,2,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20160421.1241,862,96,93,3,0,96.875,3.125,0,0.930233,0.032038,0.15192,7.084101,31.985117,89.126448,11.002234,78.124214,0.928401,0.114607,0.813794,82.724177,0.86171,8880.150632,0.984127,62,0.060606,2,0.939394,31,0.015873,1,0.96875,0.984127,0.976378,0.930484,0.997114,0.998512,0.96875,0.045229,0.954771,0.03125,0.96875,0.96875,0.968633,0.930484,0.997114,0.997262,0.965112,0.96875,4.645,0,4.65,0,4650,0,35365,96701,13207,98.958333,52.083333,?
win-for-x-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42,9,3,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20160421.1241,862,96,95,1,0,98.958333,1.041667,0,0.976744,0.025337,0.096664,5.602402,20.351594,89.126448,4.481854,84.644594,0.928401,0.046686,0.881715,84.42258,0.879402,9062.46821,1,63,0.030303,1,0.969697,32,0,0,0.984375,1,0.992126,0.977008,0.999519,0.999752,0.989583,0.019886,0.980114,0.010417,0.989746,0.989583,0.989544,0.977008,0.999519,0.999531,0.988371,0.989583,4.654,0,4.65,0.01,4650,10,35365,96701,13207,100,53.645833,?
win-for-x-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42,9,4,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20160421.1241,862,96,93,3,0,96.875,3.125,0,0.929204,0.03849,0.163378,8.510618,34.397449,89.126448,15.450782,73.675666,0.928401,0.160946,0.767455,81.643348,0.850452,8764.12741,1,63,0.090909,3,0.909091,30,0,0,0.954545,1,0.976744,0.931541,0.994228,0.996914,0.96875,0.059659,0.940341,0.03125,0.97017,0.96875,0.968369,0.931541,0.994228,0.994785,0.964563,0.96875,4.686,0,4.68,0,4680,0,35365,96701,13207,97.916667,53.645833,?
win-for-x-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42,9,5,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20160421.1242,862,96,94,2,0,97.916667,2.083333,0,0.953824,0.030558,0.151024,6.756751,31.796416,89.126448,13.063495,76.062953,0.928401,0.136078,0.792322,83.158733,0.866237,8926.798697,0.984127,62,0.030303,1,0.969697,32,0.015873,1,0.984127,0.984127,0.984127,0.953824,0.996633,0.998284,0.979167,0.025343,0.974657,0.020833,0.979167,0.979167,0.979167,0.953824,0.996633,0.996771,0.976912,0.979167,4.628,0.001,4.63,0,4630,0,35365,96701,13207,97.916667,51.5625,?
win-for-x-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42,9,6,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20160421.1242,862,96,92,4,0,95.833333,4.166667,0,0.908962,0.047299,0.178531,10.458468,37.587727,89.126448,15.320407,73.806041,0.928401,0.159588,0.768813,79.650044,0.829688,8550.153205,0.952381,60,0.030303,1,0.969697,32,0.047619,3,0.983607,0.952381,0.967742,0.909905,0.996633,0.998284,0.958333,0.036255,0.963745,0.041667,0.959778,0.958333,0.95861,0.909905,0.996633,0.996771,0.954459,0.958333,4.686,0,4.69,0,4690,0,35365,96701,13207,98.958333,55.208333,?
win-for-x-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42,9,7,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20160421.1242,862,96,94,2,0,97.916667,2.083333,0,0.953846,0.024547,0.127039,5.393753,26.558931,90.042506,8.033664,82.008841,0.937943,0.083684,0.854259,85.247909,0.887999,9161.472806,1,62,0.058824,2,0.941176,32,0,0,0.96875,1,0.984127,0.954864,0.998577,0.999219,0.979167,0.03799,0.96201,0.020833,0.979818,0.979167,0.979016,0.954864,0.998577,0.998651,0.976912,0.979167,4.627,0,4.63,0,4630,0,35365,96701,13207,98.958333,52.604167,?
win-for-x-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42,9,8,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20160421.1242,862,96,96,0,0,100,0,0,1,0.006737,0.021644,1.480284,4.524894,90.042506,0.96799,89.074515,0.937943,0.010083,0.92786,89.074515,0.92786,9572.712813,1,62,0,0,1,34,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,4.662,0.001,4.65,0,4650,0,35365,96701,13207,100,52.083333,?
win-for-x-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42,9,9,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20160421.1242,863,95,92,3,0,96.842105,3.157895,0,0.930842,0.042745,0.165191,9.431068,34.69429,88.511196,11.417801,77.093396,0.931697,0.120187,0.811509,80.061391,0.842751,8597.688687,0.967742,60,0.030303,1,0.969697,32,0.032258,2,0.983607,0.967742,0.97561,0.931089,0.997067,0.998399,0.968421,0.030982,0.969018,0.031579,0.968868,0.968421,0.968528,0.931089,0.997067,0.997336,0.965417,0.968421,4.612,0,4.61,0,4610,0,35365,96810,13098,100,54.210526,?
win-for-x-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42,9,10,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20160421.1242,863,95,94,1,0,98.947368,1.052632,0,0.976618,0.019034,0.100701,4.199454,21.149609,88.511196,4.340445,84.170751,0.931697,0.045689,0.886008,84.878285,0.893456,9114.96859,1,62,0.030303,1,0.969697,32,0,0,0.984127,1,0.992,0.976885,0.999511,0.999744,0.989474,0.019777,0.980223,0.010526,0.989641,0.989474,0.989435,0.976885,0.999511,0.999523,0.988308,0.989474,4.634,0.001,4.64,0,4640,0,35365,96810,13098,100,51.578947,?
win-for-x-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42,10,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20160421.1242,862,96,93,3,0,96.875,3.125,0,0.931232,0.044546,0.149364,9.849796,31.447022,89.126448,9.712437,79.414011,0.928401,0.101171,0.827229,80.445481,0.837974,8635.540567,0.968254,61,0.030303,1,0.969697,32,0.031746,2,0.983871,0.968254,0.976,0.931477,0.998076,0.999004,0.96875,0.030799,0.969201,0.03125,0.969195,0.96875,0.968858,0.931477,0.998076,0.998162,0.965612,0.96875,4.65,0.001,4.65,0,4650,0,35365,96701,13207,100,55.729167,?
win-for-x-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42,10,2,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20160421.1242,862,96,94,2,0,97.916667,2.083333,0,0.953148,0.023847,0.133884,5.272935,28.187825,89.126448,7.903102,81.223346,0.928401,0.082324,0.846077,84.408562,0.879256,9060.963462,1,63,0.060606,2,0.939394,31,0,0,0.969231,1,0.984375,0.954196,0.999038,0.999512,0.979167,0.039773,0.960227,0.020833,0.979808,0.979167,0.979004,0.954196,0.999038,0.999057,0.976563,0.979167,4.697,0,4.7,0,4700,0,35365,96701,13207,100,52.083333,?
win-for-x-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42,10,3,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20160421.1242,862,96,94,2,0,97.916667,2.083333,0,0.953148,0.03095,0.148674,6.843397,31.301653,89.126448,12.842133,76.284315,0.928401,0.133772,0.794628,82.985251,0.86443,8908.176033,1,63,0.060606,2,0.939394,31,0,0,0.969231,1,0.984375,0.954196,0.992785,0.995943,0.979167,0.039773,0.960227,0.020833,0.979808,0.979167,0.979004,0.954196,0.992785,0.993781,0.976563,0.979167,4.643,0.001,4.64,0,4640,0,35365,96701,13207,98.958333,51.5625,?
win-for-x-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42,10,4,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20160421.1242,862,96,94,2,0,97.916667,2.083333,0,0.953824,0.022791,0.124177,5.039317,26.144022,89.126448,7.060226,82.066222,0.928401,0.073544,0.854856,84.483725,0.880039,9069.031889,0.984127,62,0.030303,1,0.969697,32,0.015873,1,0.984127,0.984127,0.984127,0.953824,0.999038,0.9995,0.979167,0.025343,0.974657,0.020833,0.979167,0.979167,0.979167,0.953824,0.999038,0.999077,0.976912,0.979167,4.631,0.001,4.63,0,4630,0,35365,96701,13207,98.958333,51.041667,?
win-for-x-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42,10,5,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20160421.1242,862,96,92,4,0,95.833333,4.166667,0,0.908962,0.032298,0.139371,7.141447,29.342968,89.126448,7.555108,81.57134,0.928401,0.078699,0.849701,82.359933,0.857916,8841.050309,0.952381,60,0.030303,1,0.969697,32,0.047619,3,0.983607,0.952381,0.967742,0.909905,0.998557,0.999244,0.958333,0.036255,0.963745,0.041667,0.959778,0.958333,0.95861,0.909905,0.998557,0.998636,0.954459,0.958333,4.654,0.001,4.66,0,4660,0,35365,96701,13207,100,53.645833,?
win-for-x-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42,10,6,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20160421.1242,862,96,94,2,0,97.916667,2.083333,0,0.953824,0.03415,0.146992,7.550938,30.947622,89.126448,11.101641,78.024807,0.928401,0.115642,0.812758,82.550551,0.859902,8861.512467,0.984127,62,0.030303,1,0.969697,32,0.015873,1,0.984127,0.984127,0.984127,0.953824,0.997114,0.99845,0.979167,0.025343,0.974657,0.020833,0.979167,0.979167,0.979167,0.953824,0.997114,0.99738,0.976912,0.979167,4.637,0.001,4.64,0,4640,0,35365,96701,13207,98.958333,53.125,?
win-for-x-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42,10,7,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20160421.1242,862,96,95,1,0,98.958333,1.041667,0,0.977077,0.022634,0.108457,4.973305,22.674215,90.042506,11.753183,78.289322,0.937943,0.122429,0.815514,86.096366,0.896837,9252.655333,1,62,0.029412,1,0.970588,33,0,0,0.984127,1,0.992,0.977334,0.985769,0.989686,0.989583,0.018995,0.981005,0.010417,0.989749,0.989583,0.989547,0.977334,0.985769,0.988456,0.988537,0.989583,4.62,0.001,4.62,0,4620,0,35365,96701,13207,98.958333,52.083333,?
win-for-x-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42,10,8,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20160421.1243,862,96,91,5,0,94.791667,5.208333,0,0.885387,0.052183,0.214857,11.466178,44.918237,90.042506,27.034097,63.008409,0.937943,0.281605,0.656338,79.328773,0.826341,8525.35163,0.967742,60,0.088235,3,0.911765,31,0.032258,2,0.952381,0.967742,0.96,0.88562,0.987666,0.992705,0.947917,0.06841,0.93159,0.052083,0.947781,0.947917,0.947736,0.88562,0.987666,0.989193,0.942687,0.947917,4.639,0,4.63,0,4630,0,35365,96701,13207,96.875,52.083333,?
win-for-x-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42,10,9,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20160421.1243,863,95,94,1,0,98.947368,1.052632,0,0.976618,0.017338,0.107109,3.825428,22.495579,88.511196,6.248631,82.262565,0.931697,0.065775,0.865922,85.245605,0.897322,9154.414691,1,62,0.030303,1,0.969697,32,0,0,0.984127,1,0.992,0.976885,0.998534,0.999219,0.989474,0.019777,0.980223,0.010526,0.989641,0.989474,0.989435,0.976885,0.998534,0.998613,0.988308,0.989474,4.646,0.001,4.64,0,4640,0,35365,96810,13098,98.947368,50.526316,?
win-for-x-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42,10,10,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20160421.1243,863,95,93,2,0,97.894737,2.105263,0,0.9529,0.024741,0.14017,5.4586,29.439254,88.511196,9.980597,78.530599,0.931697,0.105059,0.826638,83.708294,0.88114,8989.32479,1,62,0.060606,2,0.939394,31,0,0,0.96875,1,0.984127,0.953959,0.998045,0.998984,0.978947,0.039553,0.960447,0.021053,0.979605,0.978947,0.978786,0.953959,0.998045,0.998116,0.976438,0.978947,4.62,0.001,4.62,0,4620,0,35365,96810,13098,97.894737,51.052632,?
win-for-x-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42,1,1,weka.classifiers.functions.NeuralNetwork,'-lr 0.0 -wp 1.0E-8 -mi 1000 -bs 0 -th 0 -hl 100 -di 0.2 -dh 0.5 -iw 0',2378254486583093360,20160421.1243,862,96,92,4,0,95.833333,4.166667,0,0.904903,0.185627,0.242483,41.04463,51.052094,89.126448,31.832366,57.294082,0.928401,0.331587,0.596813,57.506109,0.599022,6173.079389,1,63,0.121212,4,0.878788,29,0,0,0.940299,1,0.969231,0.909023,0.991342,0.995293,0.958333,0.079545,0.920455,0.041667,0.960821,0.958333,0.95763,0.909023,0.991342,0.992405,0.952357,0.958333,3.252,0.002,0.26,0,260,0,25590,96701,13207,100,91.145833,?
win-for-x-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42,1,2,weka.classifiers.functions.NeuralNetwork,'-lr 0.0 -wp 1.0E-8 -mi 1000 -bs 0 -th 0 -hl 100 -di 0.2 -dh 0.5 -iw 0',2378254486583093360,20160421.1243,862,96,89,7,0,92.708333,7.291667,0,0.834808,0.234443,0.284973,51.8385,59.997834,89.126448,40.94733,48.179118,0.928401,0.426535,0.501866,47.687463,0.496744,5119.082104,0.968254,61,0.151515,5,0.848485,28,0.031746,2,0.924242,0.968254,0.945736,0.836908,0.980279,0.989569,0.927083,0.110345,0.889655,0.072917,0.927367,0.927083,0.926195,0.836908,0.980279,0.982589,0.917313,0.927083,2.168,0.002,0.15,0,150,0,25590,96701,13207,100,94.791667,?
win-for-x-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42,1,3,weka.classifiers.functions.NeuralNetwork,'-lr 0.0 -wp 1.0E-8 -mi 1000 -bs 0 -th 0 -hl 100 -di 0.2 -dh 0.5 -iw 0',2378254486583093360,20160421.1243,862,96,83,13,0,86.458333,13.541667,0,0.683891,0.270939,0.332131,59.908265,69.926521,89.126448,50.116204,39.010244,0.928401,0.522044,0.406357,39.068919,0.406968,4193.911634,0.952381,60,0.30303,10,0.69697,23,0.047619,3,0.857143,0.952381,0.902256,0.694018,0.94228,0.968287,0.864583,0.215233,0.784767,0.135417,0.866587,0.864583,0.860114,0.694018,0.94228,0.951123,0.840958,0.864583,2.065,0.002,0.13,0,130,0,25590,96701,13207,100,94.270833,?
